"Station ID","Date","Trip ID","Profilers","Instrument","Vessel","Elevation","Bottom Sounding","Wave Height","Wind","Air Temp","Air Temp Units","Cloud Cover"
"LPSJR329",2/28/1998 10:37:00,"LP980227","BV KB","gces-h20",,3675.74,74.50,"5","0-5",,,"10"
"LPSJR431",2/28/1998 12:00:00,"LP980227","KB ER","gces-h20",,3675.74,58.00,,"slight&cold",6.00,"C",
"LPSJR625",2/28/1998 13:45:00,"LP980227","KB","gces-h20",,3675.74,29.50,,"light",6.20,"C","85"
"LPSJR833",2/28/1998 15:00:00,"LP980227","RR","gces-h20",,3675.74,4.10,"0-5","light",10.40,"C","0"
"LPCR1001",3/1/1998 12:00:00,"LP980227","RR","gces-h20",,3675.64,125.00,,"0",,,".05"
"LPCR1169",3/1/1998 13:30:00,"LP980227","KB BV","gces-h20",,3675.64,122.80,"0-1","0",9.80,"C","5"
"LPCR1395",3/1/1998 15:45:00,"LP980227","KB RR","gces-h20",,3675.64,118.50,"1.3","very high",13.40,"C","5"
"LPCR1587",3/1/1998 17:15:00,"LP980227","BV SH","gces-h20",,3675.64,104.80,,,16.30,"C",
"LPCR2085",3/2/1998 11:30:00,"LP980227","KB LG","gces-h20",,3675.55,80.50,"8-12","5-10",8.00,"C","0"
"LPCR2255",3/2/1998 12:45:00,"LP980227","KB RR","gces-h20",,3675.55,70.30,,"<5",,,"11.3"
"LPCR2387",3/2/1998 14:00:00,"LP980227","KB LG","gces-h20",,3675.55,55.70,"0","0",12.80,"C","10"
"LPCR2483",3/2/1998 15:15:00,"LP980227","KB RR","gces-h20",,3675.55,31.70,"10","0",12.00,"C","7"
"LPCR2618",3/3/1998 8:30:00,"LP980227","KB LG","gces-h20",,3675.41,13.70,"1.5","1-2",7.00,"C","0"
"LPCR1933",3/3/1998 11:15:00,"LP980227","BV LG","gces-h20",,3675.41,89.40,"0",".5",11.30,"C","1"
"LPCR1772",3/3/1998 12:15:00,"LP980227","BV SH","gces-h20",,3675.41,92.50,"1","1",13.00,"C","0"
"LPCR1692",3/3/1998 15:00:00,"LP980227","BV KB","gces-h20",,3675.41,97.30,"10","10",15.70,"C","10"
"LPESC357",3/4/1998 7:45:00,"LP980227",,"gces-h20",,3675.26,1.50,,,10.00,"C","75"
"LPESC348",3/4/1998 8:20:00,"LP980227",,"gces-h20",,3675.26,4.00,,,,,
"LPESC273",3/4/1998 8:45:00,"LP980227","KB RR","gces-h20",,3675.26,32.00,,,9.60,"C","97"
"LPESC200",3/4/1998 9:20:00,"LP980227","RR KB","gces-h20",,3675.26,52.70,"30","5-10",9.50,"C","90"
"LPESC119",3/4/1998 10:00:00,"LP980227","KB RR","gces-h20",,3675.26,75.80,"13","5-10",9.60,"C","86"
"LPESC072",3/4/1998 11:00:00,"LP980227","KB SH","gces-h20",,3675.26,82.30,"2-5","5-10",11.00,"C","60"
"LPCRDT07",3/4/1998 20:45:00,"LP980227","SH","gces-h20","Uniflite",,,,,,,
"SCGC0000",3/5/1998 11:30:00,"LP980227","SH","gces-h20","Uniflite",,,,,,,
"LPCRDT07",3/18/1998 18:25:00,"LP980319","SH","gces-h20","Uniflite",,,,,,,
"LPCR0024",3/19/1998 14:00:00,"LP980319","SH, Richard Denton","gces-h20",,3673.56,151.20,,"yes!",14.00,"C","2"
"SCGC0000",3/19/1998 18:00:00,"LP980319",,"gces-h20","Uniflite",,,,,,,
"LPCRDT04",4/13/1998 10:30:00,"LP980413","SH","gces-h20","Uniflite",,,,,,,
"LPCR0024",4/13/1998 12:00:00,"LP980413","KB SH","gces-h20",,3674.12,151.20,,,12.90,"C",
"SCGC0000",4/13/1998 17:00:00,"LP980413","SH/BV","gces-h20","Uniflite",,,,,,,
"LPCR0024",5/9/1998 11:30:00,"LP980509","JK, CAM","gces-h20",,3679.75,152.90,"5-10 cm","light breeze",18.50,"C","20"
"LPCR0453",5/9/1998 15:30:00,"LP980509","BV, JK","gces-h20",,3679.75,147.70,"10","0-20",22.70,"C","15"
"LPCR1001",5/10/1998 9:40:00,"LP980509","JK,SH","gces-h20",,3680.29,125.70,,"Med Breeze",20.00,"C","10-15"
"LPESC358",5/10/1998 12:45:00,"LP980509","JK","gces-h20",,3680.29,1.00,,,23.90,"C",
"LPESC322",5/10/1998 13:40:00,"LP980509","JK","gces-h20",,3680.29,11.20,,,,,
"LPESC273",5/10/1998 14:15:00,"LP980509","JK","gces-h20",,3680.29,33.20,"12-40",,,,"5"
"LPESC119",5/10/1998 15:15:00,"LP980509","JK","gces-h20",,3680.29,76.90,"10-30",,24.60,"C",
"LPESC072",5/10/1998 17:00:00,"LP980509","SH CM","gces-h20",,3680.29,85.00,"10-30","steady med to gust",24.20,"C","5-10"
"LPCR1169",5/11/1998 7:00:00,"LP980509","JK","gces-h20",,3680.74,123.80,"0-2","0-10",16.20,"C","0"
"LPCR1395",5/11/1998 9:30:00,"LP980509","JK SH","gces-h20",,3680.74,119.70,"5-15","Very Light",18.60,"C","0"
"LPCR1587",5/11/1998 11:15:00,"LP980509","SH","gces-h20",,3680.74,106.00,"10-20","light uplake",18.50,"C","0"
"LPCR1692",5/11/1998 12:00:00,"LP980509","JK SH","gces-h20",,3680.74,98.20,"10-40","High-Med uplake",20.50,"C","2"
"LPCR1772",5/11/1998 16:00:00,"LP980509","JK SH","gces-h20",,3680.74,93.80,"20-40","Med uplake",21.70,"C","70"
"LPCR1933",5/11/1998 17:30:00,"LP980509","SH JK","gces-h20",,3680.74,90.40,"20-40","Med-Strong uplake",21.30,"C","60-70"
"LPCR2085",5/12/1998 7:45:00,"LP980509","JK","gces-h20",,3681.11,81.40,"10-30",,17.80,"C","15"
"LPCR2255",5/12/1998 10:00:00,"LP980509","JK SH","gces-h20",,3681.11,71.20,"10-40","Mod",19.00,"C","10"
"LPCR2387",5/12/1998 11:00:00,"LP980509","JK","gces-h20",,3681.11,56.80,"6-10","YES! Strong uplake",20.30,"C","10"
"LPCR2483",5/12/1998 14:30:00,"LP980509","SH","gces-h20",,3681.11,33.00,"20-40","Darn gusty uplake",25.80,"C","98"
"LPCR2618",5/12/1998 16:10:00,"LP980509","SH","gces-h20",,3681.11,12.70,"5-20",,24.00,"C",
"LPCR2716",5/12/1998 17:00:00,"LP980509","JK","gces-h20",,3681.11,13.50,"5-20",,24.00,"C","90"
"LPSJR193",5/14/1998 8:20:00,"LP980509","RR","gces-h20",,3681.84,94.90,"12","yes",12.10,"C","40"
"LPSJR329",5/14/1998 10:16:00,"LP980509","JK","gces-h20",,3681.84,76.10,"2","yes H. uplake",17.10,"C","37.9"
"LPSJR431",5/14/1998 11:20:00,"LP980509","JK","gces-h20",,3681.84,59.40,"2-4","H breeze uplake",14.80,"C","20"
"LPSJR625",5/14/1998 13:20:00,"LP980509","BV","gces-h20",,3681.84,31.10,"10-20","H-Med uplake",18.10,"C","40-50"
"LPSJR732",5/14/1998 14:30:00,"LP980509","JK","gces-h20",,3681.84,15.20,"5-15","Med-Strong uplake",17.10,"C","98"
"LPCR0905",5/15/1998 10:30:00,"LP980509","BV","gces-h20",,3682.21,130.80,"6-10","5-10 SW",14.80,"C","1"
"LPNAV124",5/15/1998 13:30:00,"LP980509","BV","gces-h20",,3682.21,87.20,"0-4","breeze upstream",19.70,"C","3"
"LPCRDT04",5/16/1998 8:05:00,"LP980509","SH RR","gces-h20","Uniflite",,,,,,,
"SCPA0000",5/16/1998 10:30:00,"LP980509","SH/RR","gces-h20","Uniflite",,,,,,,
"SCGC0000",5/16/1998 11:20:00,"LP980509","SH RR","gces-h20","Uniflite",,,,,,,
"LPCR0024",6/17/1998 10:00:00,"LP980617","MA BC","gces-h20","Uniflite",3694.16,156.80,"10-20",,20.10,"C","15-20"
"LPCRDT06",6/17/1998 16:00:00,"LP980617","SH,BV","gces-h20","Uniflite",,,,,,,
"SCGC0000",6/17/1998 18:00:00,"LP980617","SH","gces-h20","Uniflite",,,,,,,
"LPCR0024",7/8/1998 11:00:00,"LP980708","MA BC","gces-h20","Uniflite",3697.06,157.70,"2-5",,30.32,"C","5-10"
"LPCRDT06",7/8/1998 16:30:00,"LP980708","SH","gces-h20","Uniflite",,,,,,,
"SCGC0000",7/8/1998 20:00:00,"LP980708","SH","gces-h20","Uniflite",,,,,,,
"LPCR0024",8/16/1998 17:25:00,"LP980816","RR","gces-h20","Uniflite",3693.37,156.15,"5-10","slight breeze",28.60,"C","65"
"LPCR0453",8/17/1998 10:00:00,"LP980816","BV MA","gces-h20","Uniflite",3693.20,150.50,"10-40","LIGHT BREEZE",27.00,"C","5-10"
"LPCR0905",8/17/1998 14:00:00,"LP980816","BV MA","gces-h20","Uniflite",3693.20,133.50,"5-15CM","CALM TO SLIGHT",33.90,"C","30%"
"LPESC370",8/17/1998 18:00:00,"LP980816","BV","gces-h20","Uniflite",3693.20,3.00,"0",,29.30,"C",
"LPESC357",8/17/1998 18:30:00,"LP980816","BV","gces-h20","Uniflite",3693.20,4.25,,,,,"79"
"LPESC273",8/18/1998 7:20:00,"LP980816","RR MA","gces-h20","Uniflite",3693.06,36.30,"1-5","LIGHT BREEZE, <5",26.80,"C","90"
"LPESC200",8/18/1998 8:10:00,"LP980816","MA SH","gces-h20","Uniflite",3693.06,57.80,"5-10","SLIGHT BREEZE",27.80,"C","95"
"LPESC119",8/18/1998 9:45:00,"LP980816","RR MA","gces-h20","Uniflite",3693.06,80.10,"5-10CM","SLIGHT BREEZE",28.00,"C","70"
"LPESC072",8/18/1998 11:30:00,"LP980816","RR MA","gces-h20","Uniflite",3693.06,88.30,"5-10","slight breeze",29.50,"C","40"
"LPCR1169",8/18/1998 12:30:00,"LP980816","RR MA","gces-h20","Uniflite",3693.06,127.40,"10-15","5-10 OUT OF S",29.40,"C","41"
"LPCR1395",8/18/1998 14:30:00,"LP980816","MA RR","gces-h20","Uniflite",3693.06,122.90,"2-4","<5, 10+ GUSTS FR W",32.90,"C","20-25"
"LPCR1587",8/19/1998 7:45:00,"LP980816","SH MA","gces-h20","Uniflite",3692.86,109.20,"1-5","CALM",24.70,"C","0%"
"LPCR1692",8/19/1998 9:00:00,"LP980816","MA BV","gces-h20","Uniflite",3692.86,101.30,"5-20","CALM TO SLIGHT BREEZ",27.80,"C","<5"
"LPCR1772",8/19/1998 13:00:00,"LP980816","RR SHM","gces-h20","Uniflite",3692.86,96.90,"5-20","CALM",32.20,"C","15%"
"LPCR1933",8/19/1998 14:30:00,"LP980816","SH MA","gces-h20","Uniflite",3692.86,93.60,"5-20CM","slight breeze fr/ SW",32.40,"C","5%"
"LPCR2085",8/19/1998 16:00:00,"LP980816","BV MA","gces-h20","Uniflite",3692.86,84.50,"10CM","5, SW",31.40,"C","10"
"LPCR2255",8/20/1998 7:45:00,"LP980816","MA RR","gces-h20","Uniflite",3692.65,74.20,"10-30","UPRAKE BREEZE 5-10S",26.50,"C","90-95%"
"LPCR2387",8/20/1998 9:15:00,"LP980816","MA RR","gces-h20","Uniflite",3692.65,59.70,"0-5CM","uplake from E ~5",27.70,"C","80%"
"LPCR2483",8/20/1998 10:55:00,"LP980816","RR SH","gces-h20","Uniflite",3692.65,35.80,"1-5","0-1",,,"31"
"LPCR2716",8/20/1998 12:30:00,"LP980816","MA BV","gces-h20","Uniflite",3692.65,15.80,"1-3",,36.00,"C","5"
"LPCR1169",8/21/1998 8:20:00,"LP980816","MA SH","gces-h20","Uniflite",3692.46,126.80,"5-10CM","V LIGHT BREEZE",26.20,"C","93%"
"LPSJR193",8/21/1998 10:30:00,"LP980816","MA BV","gces-h20","Uniflite",3692.46,97.10,,"5-10 ENE",28.50,"C",
"LPSJR329",8/21/1998 12:30:00,"LP980816","MA BV","gces-h20","Uniflite",3692.46,78.60,"2-5CM","0-5 S",29.20,"C","10%"
"LPSJR431",8/21/1998 14:00:00,"LP980816","BV MA","gces-h20","Uniflite",3692.46,61.80,"10-15cm",,31.50,"C","5%"
"LPSJR625",8/21/1998 16:15:00,"LP980816","MA SH","gces-h20","Uniflite",3692.46,33.70,"5cm",,32.00,"C","5%"
"LPSJR704",8/21/1998 17:30:00,"LP980816","MA BV","gces-h20","Uniflite",3692.46,19.50,"10-15cm",,32.00,"C","45%"
"LPCR1001",8/22/1998 9:50:00,"LP980816","MA SHB","gces-h20","Uniflite",3692.29,129.00,"5-10",,30.80,"C","1%"
"LPNAV124",8/22/1998 15:30:00,"LP980816","MA BV","gces-h20","Uniflite",3692.29,91.80,"1-5",,33.40,"C","3%"
"LPCRDT06",8/23/1998 9:20:00,"LP980816","SH","gces-h20","Uniflite",,,,,,,
"SCGC0000",8/23/1998 12:10:00,"LP980816",,"gces-h20","Uniflite",,,,,,,
"LPCRDT06",9/17/1998 10:00:00,"LP980917","SH","gces-h20",,,,,,,,
"LPCR0024",9/17/1998 11:30:00,"LP980917","N B","gces-h20","Uniflite",3689.41,154.90,"2-10cm","calm/light",26.40,"C","3%"
"LPCR-249",9/19/1998 11:00:00,"LP980917","SH","gces-h20",,,,,,,,
"LPCR0024",10/28/1998 10:30:00,"LP981028","BVCC","gces-h20","Uniflite",3686.17,154.80,"0","0",17.00,"C","0"
"LPCRDT08",10/28/1998 16:30:00,"LP981028",,"gces-h20",,,,,,,,
"LPCR-249",10/28/1998 18:00:00,"LP981028",,"gces-h20",,,,,,,,
"LPCR0024",11/25/1998 10:30:00,"LP981125","SLTH","gces-h20","Uniflite",3685.75,154.30,"3-5cm","calm",10.40,"C","1-5%"
"LPCRDT08",11/25/1998 16:00:00,"LP981125","SH SL","gces-h20",,,,,,,,
"LPCR-249",11/25/1998 18:10:00,"LP981125","SH SL","gces-h20",,,,,,,,
"LPCR0024",12/10/1998 11:30:00,"LP981210","RP","gces-h20","Uniflite",3684.97,153.60,"0-5M","SLIGHT TO NONE",,,"0"
"LPCR0453",12/10/1998 13:30:00,"LP981210","RR","gces-h20","Uniflite",3684.97,148.60,"5-15cm","~5mph from up lake",6.40,"C","0"
"LPCR0905",12/11/1998 8:00:00,"LP981210","RR","gces-h20","Uniflite",3684.83,131.00,"5-10","<5 mph out of NE",-0.20,"C","7%"
"LPCR1001",12/11/1998 10:00:00,"LP981210","BV RR","gces-h20","Uniflite",3684.83,126.80,"5-15 cm","very slight uplake",-0.20,"C","0%"
"LPSJR193",12/11/1998 11:45:00,"LP981210","RR","gces-h20","Uniflite",3684.83,95.50,"5-15cm","calm",5.60,"C","0%"
"LPSJR329",12/11/1998 14:30:00,"LP981210","BV","gces-h20","Uniflite",3684.83,76.10,"2-5cm","<5 from uplake",7.40,"C","0%"
"LPSJR431",12/11/1998 16:00:00,"LP981210","BV","gces-h20","Uniflite",3684.83,60.00,"0-5cm","<2 mph",7.90,"C","0%"
"LPSJR625",12/12/1998 8:30:00,"LP981210","RR","gces-h20","Uniflite",3684.76,32.20,,"1-2 mph downstream",3.40,"C","15%"
"LPSJR725",12/12/1998 9:30:00,"LP981210","RR","gces-h20","Uniflite",3684.76,16.80,"0","<1",,,"17"
"LPCR1169",12/12/1998 16:15:00,"LP981210","RR","gces-h20","Uniflite",3684.76,124.30,"0-5m","<1",8.90,"C","0"
"LPCR1395",12/13/1998 8:10:00,"LP981210","SH","gces-h20","Uniflite",3684.68,120.50,,"v lt breeze uplake",4.20,"C","0"
"LPCR1587",12/13/1998 10:05:00,"LP981210","RR","gces-h20","Uniflite",3684.68,106.70,"0","<1",7.10,"C","0"
"LPCR1692",12/13/1998 11:20:00,"LP981210","RR","gces-h20","Uniflite",3684.68,99.20,"<5cm","<1",,,"0"
"LPCR1772",12/13/1998 15:00:00,"LP981210","SH RR","gces-h20","Uniflite",3684.68,94.30,"0","0",15.20,"C","0"
"LPCR1933",12/13/1998 16:20:00,"LP981210","BVSH","gces-h20","Uniflite",3684.68,92.00,"0-1","slim-none fr dwnlake",12.60,"C","0.6"
"LPCR2085",12/14/1998 8:00:00,"LP981210","SH RR","gces-h20","Uniflite",3684.62,82.40,"10-30 cm","5-10 fr/ uplake",8.30,"C","40"
"LPCR2255",12/14/1998 9:55:00,"LP981210","RR","gces-h20","Uniflite",3684.62,72.40,"5-10cm","5-10",34.00,"C","43"
"LPCR2387",12/14/1998 11:05:00,"LP981210","RR","gces-h20","Uniflite",3684.62,57.90,"10-15 cm","slight",8.50,"C","61%"
"LPCR2483",12/14/1998 12:15:00,"LP981210","SH RR","gces-h20","Uniflite",3684.62,34.50,"5-10",,,,"53"
"LPCR2618",12/14/1998 13:15:00,"LP981210","RR","gces-h20","Uniflite",3684.62,14.70,"<1",,5.90,"C","15"
"LPESC072",12/15/1998 11:30:00,"LP981210","RR","gces-h20","Uniflite",3684.54,86.90,"<1 cm","<1mph",11.40,"C","0"
"LPESC119",12/15/1998 12:20:00,"LP981210","RR","gces-h20","Uniflite",3684.54,78.10,"<1","<1",10.70,"C","0"
"LPESC200",12/15/1998 13:45:00,"LP981210","RR","gces-h20","Uniflite",3684.54,55.10,"<1","<1 kph",,,"0"
"LPESC273",12/15/1998 14:38:00,"LP981210","RR","gces-h20","Uniflite",3684.54,34.00,"<1","<1Kph",,,"0"
"LPNAV124",12/16/1998 10:45:00,"LP981210","RR","gces-h20","Uniflite",3684.44,87.10,"5-10","<5",12.20,"C","0"
"LPCRDT07",12/16/1998 15:05:00,"LP981210","SH","gces-h20","Uniflite",,,,,,,
"LPCR-249",12/16/1998 17:35:00,"LP981210","SH","gces-h20","Uniflite",,,,,,,
"LPCR0024",12/19/1998 12:30:00,"LP981210",,"gces-h20","Uniflite",3684.13,153.90,"0","1-2mph",11.60,"C","95%"
"LPCR0024",1/27/1999 10:15:00,"LP990127","BV","gces-h20","Uniflite",3680.92,153.00,"0-3cm","foggy",2.40,"C","100%"
"LPCRDT07",1/27/1999 14:30:00,"LP990127","SH JF","gces-h20",,,,,,,,
"LPCR-249",1/27/1999 16:15:00,"LP990127","SH BV","gces-h20",,,,,,,,
"LPCR0024",2/25/1999 11:00:00,"LP990225","BV JF","gces-h20","Uniflite",3679.10,152.30,"2-5cm","<1, nearly calm",14.30,"C","73"
"LPCR0453",2/25/1999 14:00:00,"LP990225","BJF","gces-h20","Uniflite",3679.10,146.80,"10-20cm","~5 mph uplake",17.30,"C","50"
"LPCR0905",2/26/1999 7:45:00,"LP990225","RR JF","gces-h20","Uniflite",3679.01,130.00,"10-20cm","uplake @10-15 w/gsts",11.40,"C","94"
"LPCR1001",2/26/1999 9:50:00,"LP990225","RR","gces-h20","Uniflite",3679.01,125.20,"15-25","lt breeze",,,"5"
"LPSJR193",2/26/1999 11:30:00,"LP990225","SHJF","gces-h20","Uniflite",3679.01,94.40,"10-20cm","lt breeze",,,"3%"
"LPSJR193",2/27/1999 7:30:00,"LP990225","RR JF","gces-h20","Uniflite",3678.93,93.90,"5-7cm","light",9.20,"C","96%"
"LPSJR329",2/27/1999 9:05:00,"LP990225","RR","gces-h20","Uniflite",3678.93,75.30,"<1cm","0-1",10.50,"C","60"
"LPSJR431",2/27/1999 10:15:00,"LP990225","JF BV","gces-h20","Uniflite",3678.93,58.70,"1cm","<1 downlake",15.40,"C","27"
"LPSJR625",2/27/1999 11:40:00,"LP990225","RR","gces-h20","Uniflite",3678.93,30.50,"10-20","lt to med uplake",13.20,"C","50"
"LPSJR725",2/27/1999 12:30:00,"LP990225","BV","gces-h20","Uniflite",,14.30,,"5-10, uplake",14.50,"C",
"LPCR1169",2/28/1999 9:30:00,"LP990225","RR BV","gces-h20","Uniflite",3678.89,123.30,"1cm","<1",10.30,"C","4%"
"LPCR1395",2/28/1999 11:20:00,"LP990225","RR","gces-h20","Uniflite",3678.89,119.60,"ripples","<1, calm",12.50,"C","0"
"LPCR1587",2/28/1999 12:50:00,"LP990225","SH RR","gces-h20","Uniflite",3678.89,106.00,"5-10","1-5 downlake",15.60,"C","0"
"LPCR1692",2/28/1999 14:30:00,"LP990225","BV RR","gces-h20","Uniflite",3678.89,98.40,"1-5","<1, calm",16.40,"C","2"
"LPCR1772",2/28/1999 17:10:00,"LP990225","RR SH","gces-h20","Uniflite",3678.89,94.00,"540","lite uplake breeze",17.90,"C","2"
"LPCR1933",3/1/1999 10:10:00,"LP990225","RR JF","gces-h20","Uniflite",3678.83,90.50,"2-4","very light",12.70,"C","0"
"LPCR2085",3/1/1999 11:30:00,"LP990225","RR","gces-h20","Uniflite",3678.83,81.50,"10-20","1-5",15.10,"C","0"
"LPCR2255",3/1/1999 13:00:00,"LP990225","SH RR","gces-h20","Uniflite",3678.83,71.20,"10-20","10-15 uplake",17.00,"C","1"
"LPCR2387",3/1/1999 14:15:00,"LP990225","BV RR","gces-h20","Uniflite",3678.83,56.60,"15-20","5-10 downlake",20.80,"C","18"
"LPCR2483",3/1/1999 16:00:00,"LP990225","BV","gces-h20","Uniflite",3678.83,32.70,"1-5","quite calm",19.80,"C","30"
"LPCR2618",3/1/1999 18:00:00,"LP990225","BV RR","gces-h20","Uniflite",3678.83,12.70,"1-5","1-5 upriver",19.70,"C","55"
"LPCR2618",3/2/1999 7:20:00,"LP990225",,"gces-h20","Uniflite",3678.78,12.70,,,,,
"LPRED060",3/2/1999 9:40:00,"LP990225","SH","gces-h20","Uniflite",3678.78,8.00,"1-5",,15.50,"C","5"
"LPESC072",3/2/1999 15:30:00,"LP990225","JF SH","gces-h20","Uniflite",3678.78,84.00,"1-5","<1",21.90,"C","1"
"LPESC351",3/3/1999 7:20:00,"LP990225","RR","gces-h20","Uniflite",3678.70,1.00,,,8.80,"C","0"
"LPESC325",3/3/1999 7:55:00,"LP990225","JF RR","gces-h20","Uniflite",3678.70,8.80,,,8.80,"C","1"
"LPESC273",3/3/1999 8:30:00,"LP990225","BV","gces-h20","Uniflite",3678.70,32.80,"1","<1",10.30,"C","21"
"LPESC200",3/3/1999 9:15:00,"LP990225","JOHN","gces-h20","Uniflite",3678.70,55.20,"1-3","none",,,"40"
"LPESC119",3/3/1999 10:30:00,"LP990225","BV RR","gces-h20","Uniflite",3678.70,76.50,"1-2","<1 downlake",13.00,"C","81"
"LPNAV124",3/3/1999 16:15:00,"LP990225","RR","gces-h20","Uniflite",3678.70,85.60,"1-5cm","1-5 up cyn",20.80,"C","87"
"LPCRDT07",3/3/1999 21:50:00,"LP990225","SH JF","gces-h20","Uniflite",,,,,,,
"LPCR-249",3/4/1999 8:11:00,"LP990225","SH JF","gces-h20","Uniflite",,0.00,,,,,
"LPCR2990",3/24/1999 10:30:00,"LP990324",,"gces-h20","Uniflite",,,,,,,
"LPCR-249",3/29/1999 10:00:00,"LP990329","SH JF CC","gces-h20","Uniflite",,,,,,,
"LPCR0024",3/29/1999 13:00:00,"LP990329","BV CC","gces-h20","Uniflite",3677.73,152.00,"5-10","<1",,,"0"
"LPCRDT07",3/29/1999 16:30:00,"LP990329","SH","gces-h20","Uniflite",,,,,,,
"LPCR0024",4/27/1999 11:00:00,"LP990427","BV","gces-h20",,3677.22,152.00,"10-20","2-4 m/s",19.40,"C","20"
"LPCRDT04",4/27/1999 15:30:00,"LP990427","SH NS","gces-h20",,,,,,,,
"LPCR-249",4/27/1999 18:28:00,"LP990427","SH NS","gces-h20",,,,,,,,
"LPCR0024",5/16/1999 12:00:00,"LP990516",,"gces-h20",,3678.76,152.30,,,,,
"LPCR-249",6/4/1999 9:15:00,"LP990607","SH, JF","gces-h20","Uniflite",,,,,,,
"LPCRDT04",6/4/1999 11:30:00,"LP990607","SH, JF","gces-h20","Uniflite",,,,,,,
"LPCR0024",6/7/1999 14:20:00,"LP990607","SH TK","gces-h20","Uniflite",3684.73,154.20,"20-50","12.5",,,"2-5"
"LPCR2823",6/16/1999 16:10:00,"LP990624","JM,AC","slc-h20","Uniflite",3688.16,2.00,,,,,
"LPCR2520",6/17/1999 9:00:00,"LP990624","JM,AC","slc-h20","Uniflite",3688.67,10.50,,,,,
"LPCR2480",6/17/1999 10:45:00,"LP990624","JM,AC","gces-h20","Uniflite",3688.67,18.50,,,,,
"LPCR2387",6/17/1999 11:20:00,"LP990624","JM,AC","gces-h20","Uniflite",3688.67,,,,,,
"LPCR0024",6/24/1999 11:00:00,"LP990624","BV DB","gces-h20","Uniflite",3691.46,155.80,"0-5 cm","1.0 m/s",29.00,"C","1 %"
"LPCRDT06",6/24/1999 14:30:00,"LP990624","SH","gces-h20","Uniflite",,,,,,,
"LPCR0453",6/24/1999 15:00:00,"LP990624","BV DB","gces-h20","Uniflite",3691.46,153.50,"0-5","0-5 m/s",,,
"LPCR-249",6/24/1999 17:30:00,"LP990624","SH","gces-h20","Uniflite",,,,,,,
"LPCR0905",6/25/1999 7:30:00,"LP990624","DB BVKR","gces-h20","Uniflite",3691.83,133.10,"7","0-2",28.70,"C","0%"
"LPSJR735",6/25/1999 11:30:00,"LP990624","RR","slc-h20","Silver Bullet",3691.83,18.00,,"0-5",,,"0%"
"LPSJR329",6/25/1999 11:35:00,"LP990624","DB KR","gces-h20","Uniflite",3691.83,78.60,"5","0-7",32.00,"C","0%"
"LPSJR431",6/25/1999 13:10:00,"LP990624","KR DBBV","gces-h20","Uniflite",3691.83,62.10,"4","2-10, gusts",34.90,"C","3"
"LPSJR625",6/25/1999 14:00:00,"LP990624",,"slc-h20","Uniflite",3691.83,0.00,,,,,
"LPSJR193",6/25/1999 15:40:00,"LP990624","BV KR","gces-h20","Uniflite",3691.83,97.00,"6-14cm","11-19.5mph",34.00,"C","10%"
"LPCR1001",6/26/1999 7:30:00,"LP990624","DB KR","gces-h20","Uniflite",3692.21,128.40,"2","0",27.80,"C","0%"
"LPCR1169",6/26/1999 11:00:00,"LP990624",,"gces-h20","Uniflite",3692.21,126.80,,,,,
"LPESC378",6/26/1999 11:25:00,"LP990624","KR","gces-h20","Uniflite",3692.21,3.00,"3",,,,"20%"
"LPESC357",6/26/1999 12:15:00,"LP990624",,"gces-h20","Uniflite",,0.00,,,,,
"LPCR1169",6/26/1999 12:30:00,"LP990624","BV DB","gces-h20","Uniflite",3692.21,126.80,,,,,
"LPESC348",6/26/1999 12:35:00,"LP990624","AC","slc-h20","Uniflite",3692.21,0.00,,,,,
"LPESC320",6/26/1999 12:50:00,"LP990624","KR RR","slc-h20","Uniflite",3692.21,14.60,"6cm",,,,"90%"
"LPESC273",6/26/1999 13:45:00,"LP990624","AC KR","slc-h20","Uniflite",3692.21,37.00,,,,,"50"
"LPESC072",6/26/1999 14:00:00,"LP990624","DB","gces-h20","Uniflite",3692.21,87.90,,,,,"50%"
"LPESC200",6/26/1999 14:10:00,"LP990624","AC KR","gces-h20","Uniflite",3692.21,,,,,,"30"
"LPESC119",6/26/1999 15:15:00,"LP990624","KR","gces-h20","Uniflite",3692.21,80.20,"1",,33.00,"C","30"
"LPCR1395",6/27/1999 7:30:00,"LP990624",,"gces-h20","Uniflite",3692.53,122.10,"4","0",27.00,"C","0%"
"LPCR1587",6/27/1999 9:50:00,"LP990624","KR","gces-h20","Uniflite",3692.53,109.20,"7",,31.40,"C","0%"
"LPCR1587",6/27/1999 9:51:00,"LP990624",,"slc-h20","Silver Bullet",,109.20,,"windy",,,"0%"
"LPCR1692",6/27/1999 16:00:00,"LP990624","KR","gces-h20","Uniflite",3692.53,101.40,"15cm",,36.40,"C","1%"
"LPCR1772",6/28/1999 7:00:00,"LP990624",,"gces-h20","Uniflite",3692.83,97.60,"2-5","0",,,
"LPCR2483",6/28/1999 7:50:00,"LP990624","RR","slc-h20","Silver Bullet",3692.83,38.00,"3","0-2",,,"0%"
"LPCR2618",6/28/1999 8:50:00,"LP990624","KR RR","slc-h20","Uniflite",3692.83,15.00,"0","0",,,"0"
"LPCR1933",6/28/1999 9:30:00,"LP990624","BV DB","gces-h20","Uniflite",3692.83,93.80,"2-5","0",,,"0"
"LPCR2387",6/28/1999 10:40:00,"LP990624","RR","slc-h20","Uniflite",3692.83,61.00,"0","<2, slight",,,"0"
